Optimal_Cost,Week_1,Week_2,Week_3,Week_4
312884.11265138275,9567.0,619.0,1612.0,548.0
312884.11265138275,9567.0,619.0,1612.0,548.0
312884.11265138275,9567.0,619.0,1612.0,548.0
312884.11265138275,9567.0,619.0,1612.0,548.0
312884.11265138275,9567.0,619.0,1612.0,548.0
312884.11265138275,9567.0,619.0,1612.0,548.0
312884.11265138275,9567.0,619.0,1612.0,548.0
312884.11265138275,9567.0,619.0,1612.0,548.0
312722.4732099127,8735.0,1578.0,1856.0,582.0
312722.4732099127,8442.0,1523.0,2109.0,326.0
312722.4732099127,8442.0,1523.0,2109.0,326.0
312722.4732099127,8442.0,1523.0,2109.0,326.0
312722.4732099127,8442.0,1523.0,2109.0,326.0
312722.4732099127,8442.0,1523.0,2109.0,326.0
312722.4732099127,8442.0,1523.0,2109.0,326.0
312722.4732099127,8442.0,1523.0,2109.0,326.0
312722.4732099127,8442.0,1523.0,2109.0,326.0
312722.4732099127,8442.0,1523.0,2109.0,326.0
312732.3369008657,8682.0,1199.0,1505.0,977.0
312732.3369008657,8629.0,820.0,1154.0,1372.0
312732.3369008657,8629.0,820.0,1154.0,1372.0
312732.3369008657,8629.0,820.0,1154.0,1372.0
312732.3369008657,8629.0,820.0,1154.0,1372.0
312732.3369008657,8629.0,820.0,1154.0,1372.0
312732.3369008657,8629.0,820.0,1154.0,1372.0
312732.3369008657,8629.0,820.0,1154.0,1372.0
312732.3369008657,8629.0,820.0,1154.0,1372.0
312732.3369008657,8629.0,820.0,1154.0,1372.0
312732.3369008657,8506.0,1260.0,988.0,974.0
312732.3369008657,8506.0,1260.0,988.0,974.0
312732.3369008657,8506.0,1260.0,988.0,974.0
312732.3369008657,8506.0,1260.0,988.0,974.0
312732.3369008657,8506.0,1260.0,988.0,974.0
312732.3369008657,8506.0,1260.0,988.0,974.0
312732.3369008657,8506.0,1260.0,988.0,974.0
312732.3369008657,8506.0,1260.0,988.0,974.0
312732.3369008657,8506.0,1260.0,988.0,974.0
312732.3369008657,8506.0,1260.0,988.0,974.0
312732.3369008657,8295.0,1235.0,1163.0,1511.0
312732.3369008657,8295.0,1235.0,1163.0,1511.0
312732.3369008657,8295.0,1235.0,1163.0,1511.0
312732.3369008657,8295.0,1235.0,1163.0,1511.0
312732.3369008657,8295.0,1235.0,1163.0,1511.0
312732.3369008657,8295.0,1235.0,1163.0,1511.0
312732.3369008657,8295.0,1235.0,1163.0,1511.0
312732.3369008657,8295.0,1235.0,1163.0,1511.0
312732.3369008657,8295.0,1235.0,1163.0,1511.0
312732.3369008657,8295.0,1235.0,1163.0,1511.0
312732.3369008657,9624.0,819.0,1638.0,169.0
312732.3369008657,9624.0,819.0,1638.0,169.0
312732.3369008657,9624.0,819.0,1638.0,169.0
312732.3369008657,9624.0,819.0,1638.0,169.0
312732.3369008657,9624.0,819.0,1638.0,169.0
312732.3369008657,9624.0,819.0,1638.0,169.0
312732.3369008657,9624.0,819.0,1638.0,169.0
312732.3369008657,9624.0,819.0,1638.0,169.0
312732.3369008657,9624.0,819.0,1638.0,169.0
312732.3369008657,9624.0,819.0,1638.0,169.0
312732.3369008657,9002.0,1104.0,1184.0,1130.0
312732.3369008657,9002.0,1104.0,1184.0,1130.0
312732.3369008657,9002.0,1104.0,1184.0,1130.0
312732.3369008657,9002.0,1104.0,1184.0,1130.0
312732.3369008657,9002.0,1104.0,1184.0,1130.0
312732.3369008657,9002.0,1104.0,1184.0,1130.0
312732.3369008657,9002.0,1104.0,1184.0,1130.0
312732.3369008657,9002.0,1104.0,1184.0,1130.0
312732.3369008657,9002.0,1104.0,1184.0,1130.0
312732.3369008657,9002.0,1104.0,1184.0,1130.0
312732.3369008657,9163.0,1334.0,2068.0,1246.0
312732.3369008657,9163.0,1334.0,2068.0,1246.0
312732.3369008657,9163.0,1334.0,2068.0,1246.0
312732.3369008657,9163.0,1334.0,2068.0,1246.0
312732.3369008657,9163.0,1334.0,2068.0,1246.0
312732.3369008657,9163.0,1334.0,2068.0,1246.0
312732.3369008657,9163.0,1334.0,2068.0,1246.0
312732.3369008657,9163.0,1334.0,2068.0,1246.0
312732.3369008657,9163.0,1334.0,2068.0,1246.0
312732.3369008657,9163.0,1334.0,2068.0,1246.0
312732.3369008657,8305.0,1961.0,1426.0,1126.0
312732.3369008657,8305.0,1961.0,1426.0,1126.0
312732.3369008657,8305.0,1961.0,1426.0,1126.0
312732.3369008657,8305.0,1961.0,1426.0,1126.0
312732.3369008657,8305.0,1961.0,1426.0,1126.0
312732.3369008657,8305.0,1961.0,1426.0,1126.0
312732.3369008657,8305.0,1961.0,1426.0,1126.0
312732.3369008657,8305.0,1961.0,1426.0,1126.0
312732.3369008657,8305.0,1961.0,1426.0,1126.0
312732.3369008657,8305.0,1961.0,1426.0,1126.0
312732.3369008657,8262.0,1518.0,1256.0,1072.0
312732.3369008657,8262.0,1518.0,1256.0,1072.0
312732.3369008657,8262.0,1518.0,1256.0,1072.0
312732.3369008657,8262.0,1518.0,1256.0,1072.0
312732.3369008657,8262.0,1518.0,1256.0,1072.0
312732.3369008657,8262.0,1518.0,1256.0,1072.0
312732.3369008657,8262.0,1518.0,1256.0,1072.0
312732.3369008657,8262.0,1518.0,1256.0,1072.0
312732.3369008657,8262.0,1518.0,1256.0,1072.0
312732.3369008657,8262.0,1518.0,1256.0,1072.0
312732.3369008657,8271.0,1147.0,1445.0,1436.0
312732.3369008657,8271.0,1147.0,1445.0,1436.0
312732.3369008657,8271.0,1147.0,1445.0,1436.0
312732.3369008657,8271.0,1147.0,1445.0,1436.0
312732.3369008657,8271.0,1147.0,1445.0,1436.0
312732.3369008657,8271.0,1147.0,1445.0,1436.0
312732.3369008657,8271.0,1147.0,1445.0,1436.0
312732.3369008657,8271.0,1147.0,1445.0,1436.0
312732.3369008657,8271.0,1147.0,1445.0,1436.0
312732.3369008657,8271.0,1147.0,1445.0,1436.0
312732.3369008657,8787.0,1245.0,974.0,705.0
312732.3369008657,8787.0,1245.0,974.0,705.0
312732.3369008657,8787.0,1245.0,974.0,705.0
312732.3369008657,8787.0,1245.0,974.0,705.0
312732.3369008657,8787.0,1245.0,974.0,705.0
312732.3369008657,8787.0,1245.0,974.0,705.0
312732.3369008657,8787.0,1245.0,974.0,705.0
312732.3369008657,8787.0,1245.0,974.0,705.0
312732.3369008657,8787.0,1245.0,974.0,705.0
312732.3369008657,8787.0,1245.0,974.0,705.0
312732.3369008657,8358.0,1106.0,1373.0,1465.0
312732.3369008657,8358.0,1106.0,1373.0,1465.0
312732.3369008657,8358.0,1106.0,1373.0,1465.0
312732.3369008657,8358.0,1106.0,1373.0,1465.0
312732.3369008657,8358.0,1106.0,1373.0,1465.0
312732.3369008657,8358.0,1106.0,1373.0,1465.0
312732.3369008657,8358.0,1106.0,1373.0,1465.0
312732.3369008657,8358.0,1106.0,1373.0,1465.0
312732.3369008657,8358.0,1106.0,1373.0,1465.0
312732.3369008657,8358.0,1106.0,1373.0,1465.0
312732.3369008657,8462.0,1821.0,1859.0,1448.0
312732.3369008657,8462.0,1821.0,1859.0,1448.0
312732.3369008657,8462.0,1821.0,1859.0,1448.0
312732.3369008657,8462.0,1821.0,1859.0,1448.0
312732.3369008657,8462.0,1821.0,1859.0,1448.0
312732.3369008657,8462.0,1821.0,1859.0,1448.0
312732.3369008657,8462.0,1821.0,1859.0,1448.0
312732.3369008657,8462.0,1821.0,1859.0,1448.0
312732.3369008657,8462.0,1821.0,1859.0,1448.0
312732.3369008657,8462.0,1821.0,1859.0,1448.0
312732.3369008657,8905.0,618.0,1941.0,1201.0
312732.3369008657,8905.0,618.0,1941.0,1201.0
312732.3369008657,8905.0,618.0,1941.0,1201.0
312732.3369008657,8905.0,618.0,1941.0,1201.0
312732.3369008657,8905.0,618.0,1941.0,1201.0
312732.3369008657,8905.0,618.0,1941.0,1201.0
312732.3369008657,8905.0,618.0,1941.0,1201.0
312732.3369008657,8905.0,618.0,1941.0,1201.0
312732.3369008657,8905.0,618.0,1941.0,1201.0
312732.3369008657,8905.0,618.0,1941.0,1201.0
312732.3369008657,8039.0,1073.0,1544.0,777.0
312732.3369008657,8039.0,1073.0,1544.0,777.0
312732.3369008657,8039.0,1073.0,1544.0,777.0
312732.3369008657,8039.0,1073.0,1544.0,777.0
312732.3369008657,8039.0,1073.0,1544.0,777.0
312732.3369008657,8039.0,1073.0,1544.0,777.0
312732.3369008657,8039.0,1073.0,1544.0,777.0
312732.3369008657,8039.0,1073.0,1544.0,777.0
312732.3369008657,8039.0,1073.0,1544.0,777.0
312732.3369008657,8039.0,1073.0,1544.0,777.0
312732.3369008657,8951.0,1202.0,1253.0,991.0
312732.3369008657,8951.0,1202.0,1253.0,991.0
312732.3369008657,8951.0,1202.0,1253.0,991.0
312732.3369008657,8951.0,1202.0,1253.0,991.0
312732.3369008657,8951.0,1202.0,1253.0,991.0
312732.3369008657,8951.0,1202.0,1253.0,991.0
312732.3369008657,8951.0,1202.0,1253.0,991.0
312732.3369008657,8951.0,1202.0,1253.0,991.0
312732.3369008657,8951.0,1202.0,1253.0,991.0
312732.3369008657,8951.0,1202.0,1253.0,991.0
312732.3369008657,8261.0,1282.0,801.0,501.0
312732.3369008657,8261.0,1282.0,801.0,501.0
312732.3369008657,8261.0,1282.0,801.0,501.0
312732.3369008657,8261.0,1282.0,801.0,501.0
312732.3369008657,8261.0,1282.0,801.0,501.0
312732.3369008657,8261.0,1282.0,801.0,501.0
312732.3369008657,8261.0,1282.0,801.0,501.0
312732.3369008657,8261.0,1282.0,801.0,501.0
312732.3369008657,8261.0,1282.0,801.0,501.0
312732.3369008657,8261.0,1282.0,801.0,501.0
312732.3369008657,8851.0,588.0,1953.0,1270.0
312732.3369008657,8851.0,588.0,1953.0,1270.0
312732.3369008657,8851.0,588.0,1953.0,1270.0
312732.3369008657,8851.0,588.0,1953.0,1270.0
312732.3369008657,8851.0,588.0,1953.0,1270.0
312732.3369008657,8851.0,588.0,1953.0,1270.0
312732.3369008657,8851.0,588.0,1953.0,1270.0
312732.3369008657,8851.0,588.0,1953.0,1270.0
312732.3369008657,8851.0,588.0,1953.0,1270.0
312732.3369008657,8851.0,588.0,1953.0,1270.0
312732.3369008657,9165.0,1747.0,1202.0,872.0
312732.3369008657,9165.0,1747.0,1202.0,872.0
312732.3369008657,9165.0,1747.0,1202.0,872.0
312732.3369008657,9165.0,1747.0,1202.0,872.0
312732.3369008657,9165.0,1747.0,1202.0,872.0
312732.3369008657,9165.0,1747.0,1202.0,872.0
312732.3369008657,9165.0,1747.0,1202.0,872.0
312732.3369008657,9165.0,1747.0,1202.0,872.0
312732.3369008657,9165.0,1747.0,1202.0,872.0
312732.3369008657,9165.0,1747.0,1202.0,872.0
312732.3369008657,8929.0,2016.0,1307.0,1265.0
312732.3369008657,8929.0,2016.0,1307.0,1265.0
312732.3369008657,8929.0,2016.0,1307.0,1265.0
312732.3369008657,8929.0,2016.0,1307.0,1265.0
312732.3369008657,8929.0,2016.0,1307.0,1265.0
312732.3369008657,8929.0,2016.0,1307.0,1265.0
312732.3369008657,8929.0,2016.0,1307.0,1265.0
312732.3369008657,8929.0,2016.0,1307.0,1265.0
312732.3369008657,8929.0,2016.0,1307.0,1265.0
312732.3369008657,8929.0,2016.0,1307.0,1265.0
312732.3369008657,8630.0,1412.0,1020.0,979.0
312732.3369008657,8630.0,1412.0,1020.0,979.0
312732.3369008657,8630.0,1412.0,1020.0,979.0
312732.3369008657,8630.0,1412.0,1020.0,979.0
312732.3369008657,8630.0,1412.0,1020.0,979.0
312732.3369008657,8630.0,1412.0,1020.0,979.0
312732.3369008657,8630.0,1412.0,1020.0,979.0
312732.3369008657,8630.0,1412.0,1020.0,979.0
312732.3369008657,8630.0,1412.0,1020.0,979.0
312732.3369008657,8630.0,1412.0,1020.0,979.0
312732.3369008657,9309.0,1354.0,1258.0,1463.0
312732.3369008657,9309.0,1354.0,1258.0,1463.0
312732.3369008657,9309.0,1354.0,1258.0,1463.0
312732.3369008657,9309.0,1354.0,1258.0,1463.0
312732.3369008657,9309.0,1354.0,1258.0,1463.0
312732.3369008657,9309.0,1354.0,1258.0,1463.0
312732.3369008657,9309.0,1354.0,1258.0,1463.0
312732.3369008657,9309.0,1354.0,1258.0,1463.0
312732.3369008657,9309.0,1354.0,1258.0,1463.0
312732.3369008657,9309.0,1354.0,1258.0,1463.0
312732.3369008657,8944.0,615.0,521.0,1084.0
312732.3369008657,8944.0,615.0,521.0,1084.0
312732.3369008657,8944.0,615.0,521.0,1084.0
312732.3369008657,8944.0,615.0,521.0,1084.0
312732.3369008657,8944.0,615.0,521.0,1084.0
312732.3369008657,8944.0,615.0,521.0,1084.0
312732.3369008657,8944.0,615.0,521.0,1084.0
312732.3369008657,8944.0,615.0,521.0,1084.0
312732.3369008657,8944.0,615.0,521.0,1084.0
312732.3369008657,8944.0,615.0,521.0,1084.0
312732.3369008657,8611.0,1819.0,1791.0,1259.0
312732.3369008657,8611.0,1819.0,1791.0,1259.0
312732.3369008657,8611.0,1819.0,1791.0,1259.0
312732.3369008657,8611.0,1819.0,1791.0,1259.0
312732.3369008657,8611.0,1819.0,1791.0,1259.0
312732.3369008657,8611.0,1819.0,1791.0,1259.0
312732.3369008657,8611.0,1819.0,1791.0,1259.0
312732.3369008657,8611.0,1819.0,1791.0,1259.0
312732.3369008657,8611.0,1819.0,1791.0,1259.0
312732.3369008657,8611.0,1819.0,1791.0,1259.0
312732.3369008657,8316.0,1372.0,1695.0,935.0
312732.3369008657,8316.0,1372.0,1695.0,935.0
312732.3369008657,8316.0,1372.0,1695.0,935.0
312732.3369008657,8316.0,1372.0,1695.0,935.0
312732.3369008657,8316.0,1372.0,1695.0,935.0
312732.3369008657,8316.0,1372.0,1695.0,935.0
312732.3369008657,8316.0,1372.0,1695.0,935.0
312732.3369008657,8316.0,1372.0,1695.0,935.0
312732.3369008657,8316.0,1372.0,1695.0,935.0
312732.3369008657,8316.0,1372.0,1695.0,935.0
312732.3369008657,8752.0,1520.0,1383.0,644.0
312732.3369008657,8752.0,1520.0,1383.0,644.0
312732.3369008657,8752.0,1520.0,1383.0,644.0
312732.3369008657,8752.0,1520.0,1383.0,644.0
312732.3369008657,8752.0,1520.0,1383.0,644.0
312732.3369008657,8752.0,1520.0,1383.0,644.0
312732.3369008657,8752.0,1520.0,1383.0,644.0
312732.3369008657,8752.0,1520.0,1383.0,644.0
312732.3369008657,8752.0,1520.0,1383.0,644.0
312732.3369008657,8752.0,1520.0,1383.0,644.0
312732.3369008657,8939.0,1297.0,2139.0,605.0
312732.3369008657,8939.0,1297.0,2139.0,605.0
312732.3369008657,8939.0,1297.0,2139.0,605.0
312732.3369008657,8939.0,1297.0,2139.0,605.0
312732.3369008657,8939.0,1297.0,2139.0,605.0
312732.3369008657,8939.0,1297.0,2139.0,605.0
312732.3369008657,8939.0,1297.0,2139.0,605.0
312732.3369008657,8939.0,1297.0,2139.0,605.0
312732.3369008657,8939.0,1297.0,2139.0,605.0
312732.3369008657,8939.0,1297.0,2139.0,605.0
312732.3369008657,8390.0,666.0,2403.0,1026.0
312732.3369008657,8390.0,666.0,2403.0,1026.0
312732.3369008657,8390.0,666.0,2403.0,1026.0
312732.3369008657,8390.0,666.0,2403.0,1026.0
312732.3369008657,8390.0,666.0,2403.0,1026.0
312732.3369008657,8390.0,666.0,2403.0,1026.0
312732.3369008657,8390.0,666.0,2403.0,1026.0
312732.3369008657,8390.0,666.0,2403.0,1026.0
312732.3369008657,8390.0,666.0,2403.0,1026.0
312732.3369008657,8390.0,666.0,2403.0,1026.0
312732.3369008657,8824.0,1951.0,995.0,329.0
312732.3369008657,8824.0,1951.0,995.0,329.0
312732.3369008657,8824.0,1951.0,995.0,329.0
312732.3369008657,8824.0,1951.0,995.0,329.0
312732.3369008657,8824.0,1951.0,995.0,329.0
312732.3369008657,8824.0,1951.0,995.0,329.0
312732.3369008657,8824.0,1951.0,995.0,329.0
312732.3369008657,8824.0,1951.0,995.0,329.0
312732.3369008657,8824.0,1951.0,995.0,329.0
312732.3369008657,8824.0,1951.0,995.0,329.0
312732.3369008657,7929.0,1522.0,1656.0,909.0
312732.3369008657,7929.0,1522.0,1656.0,909.0
312732.3369008657,7929.0,1522.0,1656.0,909.0
312732.3369008657,7929.0,1522.0,1656.0,909.0
312732.3369008657,7929.0,1522.0,1656.0,909.0
312732.3369008657,7929.0,1522.0,1656.0,909.0
312732.3369008657,7929.0,1522.0,1656.0,909.0
312732.3369008657,7929.0,1522.0,1656.0,909.0
312732.3369008657,7929.0,1522.0,1656.0,909.0
312732.3369008657,7929.0,1522.0,1656.0,909.0
312732.3369008657,8528.0,1395.0,1724.0,676.0
312732.3369008657,8528.0,1395.0,1724.0,676.0
312732.3369008657,8528.0,1395.0,1724.0,676.0
312732.3369008657,8528.0,1395.0,1724.0,676.0
312732.3369008657,8528.0,1395.0,1724.0,676.0
312732.3369008657,8528.0,1395.0,1724.0,676.0
312732.3369008657,8528.0,1395.0,1724.0,676.0
312732.3369008657,8528.0,1395.0,1724.0,676.0
312732.3369008657,8528.0,1395.0,1724.0,676.0
312732.3369008657,8528.0,1395.0,1724.0,676.0
312732.3369008657,9074.0,1770.0,1292.0,1257.0
312732.3369008657,9074.0,1770.0,1292.0,1257.0
312732.3369008657,9074.0,1770.0,1292.0,1257.0
312732.3369008657,9074.0,1770.0,1292.0,1257.0
312732.3369008657,9074.0,1770.0,1292.0,1257.0
312732.3369008657,9074.0,1770.0,1292.0,1257.0
312732.3369008657,9074.0,1770.0,1292.0,1257.0
312732.3369008657,9074.0,1770.0,1292.0,1257.0
312732.3369008657,9074.0,1770.0,1292.0,1257.0
312732.3369008657,9074.0,1770.0,1292.0,1257.0
312732.3369008657,9073.0,1194.0,1788.0,1148.0
312732.3369008657,9073.0,1194.0,1788.0,1148.0
312732.3369008657,9073.0,1194.0,1788.0,1148.0
312732.3369008657,9073.0,1194.0,1788.0,1148.0
312732.3369008657,9073.0,1194.0,1788.0,1148.0
312732.3369008657,9073.0,1194.0,1788.0,1148.0
312732.3369008657,9073.0,1194.0,1788.0,1148.0
312732.3369008657,9073.0,1194.0,1788.0,1148.0
312732.3369008657,9073.0,1194.0,1788.0,1148.0
312732.3369008657,9073.0,1194.0,1788.0,1148.0
312722.35566094273,8753.0,1663.0,1885.0,680.0
312722.35566094273,8824.0,2127.0,2265.0,383.0
312722.35566094273,8824.0,2127.0,2265.0,383.0
312722.35566094273,8824.0,2127.0,2265.0,383.0
312722.35566094273,8824.0,2127.0,2265.0,383.0
312722.35566094273,8824.0,2127.0,2265.0,383.0
312722.35566094273,8824.0,2127.0,2265.0,383.0
312722.35566094273,8824.0,2127.0,2265.0,383.0
312722.35566094273,8824.0,2127.0,2265.0,383.0
312722.35566094273,8824.0,2127.0,2265.0,383.0
312722.35566094273,8842.0,2206.0,1563.0,1017.0
312722.35566094273,8842.0,2206.0,1563.0,1017.0
312722.35566094273,8842.0,2206.0,1563.0,1017.0
312722.35566094273,8842.0,2206.0,1563.0,1017.0
312722.35566094273,8842.0,2206.0,1563.0,1017.0
312722.35566094273,8842.0,2206.0,1563.0,1017.0
312722.35566094273,8842.0,2206.0,1563.0,1017.0
312722.35566094273,8842.0,2206.0,1563.0,1017.0
312722.35566094273,8842.0,2206.0,1563.0,1017.0
312722.35566094273,8842.0,2206.0,1563.0,1017.0
312722.35566094273,8388.0,2039.0,2539.0,917.0
312722.35566094273,8388.0,2039.0,2539.0,917.0
312722.35566094273,8388.0,2039.0,2539.0,917.0
312722.35566094273,8388.0,2039.0,2539.0,917.0
312722.35566094273,8388.0,2039.0,2539.0,917.0
312722.35566094273,8388.0,2039.0,2539.0,917.0
312722.35566094273,8388.0,2039.0,2539.0,917.0
312722.35566094273,8388.0,2039.0,2539.0,917.0
312722.35566094273,8388.0,2039.0,2539.0,917.0
312722.35566094273,8388.0,2039.0,2539.0,917.0
312722.35566094273,8574.0,2018.0,1616.0,351.0
312722.35566094273,8574.0,2018.0,1616.0,351.0
312722.35566094273,8574.0,2018.0,1616.0,351.0
312722.35566094273,8574.0,2018.0,1616.0,351.0
312722.35566094273,8574.0,2018.0,1616.0,351.0
312722.35566094273,8574.0,2018.0,1616.0,351.0
312722.35566094273,8574.0,2018.0,1616.0,351.0
312722.35566094273,8574.0,2018.0,1616.0,351.0
312722.35566094273,8574.0,2018.0,1616.0,351.0
312722.35566094273,8574.0,2018.0,1616.0,351.0
312722.35566094273,8427.0,1954.0,1647.0,1071.0
312722.35566094273,8427.0,1954.0,1647.0,1071.0
312722.35566094273,8427.0,1954.0,1647.0,1071.0
312722.35566094273,8427.0,1954.0,1647.0,1071.0
312722.35566094273,8427.0,1954.0,1647.0,1071.0
312722.35566094273,8427.0,1954.0,1647.0,1071.0
312722.35566094273,8427.0,1954.0,1647.0,1071.0
312722.35566094273,8427.0,1954.0,1647.0,1071.0
312722.35566094273,8427.0,1954.0,1647.0,1071.0
312722.35566094273,8427.0,1954.0,1647.0,1071.0
312722.35566094273,8618.0,1249.0,2023.0,1356.0
312722.35566094273,8618.0,1249.0,2023.0,1356.0
312722.35566094273,8618.0,1249.0,2023.0,1356.0
312722.35566094273,8618.0,1249.0,2023.0,1356.0
312722.35566094273,8618.0,1249.0,2023.0,1356.0
312722.35566094273,8618.0,1249.0,2023.0,1356.0
312722.35566094273,8618.0,1249.0,2023.0,1356.0
312722.35566094273,8618.0,1249.0,2023.0,1356.0
312722.35566094273,8618.0,1249.0,2023.0,1356.0
312722.35566094273,8618.0,1249.0,2023.0,1356.0
312722.35566094273,9017.0,985.0,2062.0,754.0
312722.35566094273,9017.0,985.0,2062.0,754.0
312722.35566094273,9017.0,985.0,2062.0,754.0
312722.35566094273,9017.0,985.0,2062.0,754.0
312722.35566094273,9017.0,985.0,2062.0,754.0
312722.35566094273,9017.0,985.0,2062.0,754.0
312722.35566094273,9017.0,985.0,2062.0,754.0
312722.35566094273,9017.0,985.0,2062.0,754.0
312722.35566094273,9017.0,985.0,2062.0,754.0
312722.35566094273,9017.0,985.0,2062.0,754.0
312722.35566094273,8062.0,1396.0,2347.0,310.0
312722.35566094273,8062.0,1396.0,2347.0,310.0
312722.35566094273,8062.0,1396.0,2347.0,310.0
312722.35566094273,8062.0,1396.0,2347.0,310.0
312722.35566094273,8062.0,1396.0,2347.0,310.0
312722.35566094273,8062.0,1396.0,2347.0,310.0
312722.35566094273,8062.0,1396.0,2347.0,310.0
312722.35566094273,8062.0,1396.0,2347.0,310.0
312722.35566094273,8062.0,1396.0,2347.0,310.0
312722.35566094273,8062.0,1396.0,2347.0,310.0
312722.35566094273,9082.0,1377.0,2000.0,486.0
312722.35566094273,9082.0,1377.0,2000.0,486.0
312722.35566094273,9082.0,1377.0,2000.0,486.0
312722.35566094273,9082.0,1377.0,2000.0,486.0
312722.35566094273,9082.0,1377.0,2000.0,486.0
312722.35566094273,9082.0,1377.0,2000.0,486.0
312722.35566094273,9082.0,1377.0,2000.0,486.0
312722.35566094273,9082.0,1377.0,2000.0,486.0
312722.35566094273,9082.0,1377.0,2000.0,486.0
312722.35566094273,9082.0,1377.0,2000.0,486.0
312722.35566094273,8574.0,2051.0,1529.0,524.0
312722.35566094273,8574.0,2051.0,1529.0,524.0
312722.35566094273,8574.0,2051.0,1529.0,524.0
312722.35566094273,8574.0,2051.0,1529.0,524.0
312722.35566094273,8574.0,2051.0,1529.0,524.0
312722.35566094273,8574.0,2051.0,1529.0,524.0
312722.35566094273,8574.0,2051.0,1529.0,524.0
312722.35566094273,8574.0,2051.0,1529.0,524.0
312722.35566094273,8574.0,2051.0,1529.0,524.0
312722.35566094273,8574.0,2051.0,1529.0,524.0
312722.35566094273,9448.0,1638.0,1490.0,295.0
312722.35566094273,9448.0,1638.0,1490.0,295.0
312722.35566094273,9448.0,1638.0,1490.0,295.0
312722.35566094273,9448.0,1638.0,1490.0,295.0
312722.35566094273,9448.0,1638.0,1490.0,295.0
312722.35566094273,9448.0,1638.0,1490.0,295.0
312722.35566094273,9448.0,1638.0,1490.0,295.0
312722.35566094273,9448.0,1638.0,1490.0,295.0
312722.35566094273,9448.0,1638.0,1490.0,295.0
312722.35566094273,9448.0,1638.0,1490.0,295.0
312722.35566094273,9421.0,2198.0,1428.0,240.0
312722.35566094273,9421.0,2198.0,1428.0,240.0
312722.35566094273,9421.0,2198.0,1428.0,240.0
312722.35566094273,9421.0,2198.0,1428.0,240.0
312722.35566094273,9421.0,2198.0,1428.0,240.0
312722.35566094273,9421.0,2198.0,1428.0,240.0
312722.35566094273,9421.0,2198.0,1428.0,240.0
312722.35566094273,9421.0,2198.0,1428.0,240.0
312722.35566094273,9421.0,2198.0,1428.0,240.0
312722.35566094273,9421.0,2198.0,1428.0,240.0
312722.35566094273,8311.0,1716.0,2030.0,484.0
312722.35566094273,8311.0,1716.0,2030.0,484.0
312722.35566094273,8311.0,1716.0,2030.0,484.0
312722.35566094273,8311.0,1716.0,2030.0,484.0
312722.35566094273,8311.0,1716.0,2030.0,484.0
312722.35566094273,8311.0,1716.0,2030.0,484.0
312722.35566094273,8311.0,1716.0,2030.0,484.0
312722.35566094273,8311.0,1716.0,2030.0,484.0
312722.35566094273,8311.0,1716.0,2030.0,484.0
312722.35566094273,8311.0,1716.0,2030.0,484.0
312722.35566094273,8951.0,2122.0,1980.0,686.0
312722.35566094273,8951.0,2122.0,1980.0,686.0
312722.35566094273,8951.0,2122.0,1980.0,686.0
312722.35566094273,8951.0,2122.0,1980.0,686.0
312722.35566094273,8951.0,2122.0,1980.0,686.0
312722.35566094273,8951.0,2122.0,1980.0,686.0
312722.35566094273,8951.0,2122.0,1980.0,686.0
312722.35566094273,8951.0,2122.0,1980.0,686.0
312722.35566094273,8951.0,2122.0,1980.0,686.0
312722.35566094273,8951.0,2122.0,1980.0,686.0
312722.35566094273,8715.0,2257.0,1024.0,592.0
312722.35566094273,8715.0,2257.0,1024.0,592.0
312722.35566094273,8715.0,2257.0,1024.0,592.0
312722.35566094273,8715.0,2257.0,1024.0,592.0
312722.35566094273,8715.0,2257.0,1024.0,592.0
312722.35566094273,8715.0,2257.0,1024.0,592.0
312722.35566094273,8715.0,2257.0,1024.0,592.0
312722.35566094273,8715.0,2257.0,1024.0,592.0
312722.35566094273,8715.0,2257.0,1024.0,592.0
312722.35566094273,8715.0,2257.0,1024.0,592.0
312722.35566094273,8887.0,1021.0,2014.0,642.0
312722.35566094273,8887.0,1021.0,2014.0,642.0
312722.35566094273,8887.0,1021.0,2014.0,642.0
312722.35566094273,8887.0,1021.0,2014.0,642.0
312722.35566094273,8887.0,1021.0,2014.0,642.0
312722.35566094273,8887.0,1021.0,2014.0,642.0
312722.35566094273,8887.0,1021.0,2014.0,642.0
312722.35566094273,8887.0,1021.0,2014.0,642.0
312722.35566094273,8887.0,1021.0,2014.0,642.0
312722.35566094273,8887.0,1021.0,2014.0,642.0
312722.35566094273,9213.0,1739.0,1710.0,837.0
312722.35566094273,9213.0,1739.0,1710.0,837.0
312722.35566094273,9213.0,1739.0,1710.0,837.0
312722.35566094273,9213.0,1739.0,1710.0,837.0
312722.35566094273,9213.0,1739.0,1710.0,837.0
312722.35566094273,9213.0,1739.0,1710.0,837.0
312722.35566094273,9213.0,1739.0,1710.0,837.0
312722.35566094273,9213.0,1739.0,1710.0,837.0
312722.35566094273,9213.0,1739.0,1710.0,837.0
312722.35566094273,9213.0,1739.0,1710.0,837.0
312722.35566094273,8443.0,1586.0,2341.0,656.0
312722.35566094273,8443.0,1586.0,2341.0,656.0
312722.35566094273,8443.0,1586.0,2341.0,656.0
312722.35566094273,8443.0,1586.0,2341.0,656.0
312722.35566094273,8443.0,1586.0,2341.0,656.0
312722.35566094273,8443.0,1586.0,2341.0,656.0
